Sr. no	ID	Title	Audio text link	Audio text Category	Audio LInk	Standard Duration (hh:mm:ss)	Audio Source	dept	Audio Extension	Background Music	Audio Quality 	Speaker ID	Subtitle	Audio Recording Device	Puplished year	Group	Uploaded Pecha Tool	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25
478	STT_AM_AB0476	12	https://docs.google.com/document/d/14i_g6bGXLaKpdAWGdWLOGhryy7LzMg0MWJwDi05uC3k/edit?usp=sharing	text	https://youtu.be/DZOMToUel8Q?si=VkLWki-4aU4aTVx7	0:18:03	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
479	STT_AM_AB0477	13	https://docs.google.com/document/d/1l5qTIBlb_7NJkSz8eAJRH07ttZDk_cjBeKOyT2CfWjo/edit?usp=sharing	text	https://youtu.be/4SHea_beqps?si=CPuE9c2bVokWbLOT	0:21:25	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
480	STT_AM_AB0478	14	https://docs.google.com/document/d/1oP3Q8zydYH8YR-K1bHp4R7UR0AJpotmEbVIed62JLCE/edit?usp=sharing	text	https://youtu.be/s6Cz_NBBP40?si=3pjfzhk2O6w4Gofi	0:19:48	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
481	STT_AM_AB0479	15	https://docs.google.com/document/d/1hYzkgqFfhjld_6-xURbDLrNQENN_D2ZDoRhcTOUTr-s/edit?usp=sharing	text	https://youtu.be/et6MPL7SNEg?si=TI00YDAJk6PQcMlg	0:16:46	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
482	STT_AM_AB0480	16	https://docs.google.com/document/d/1ijm7SkrC-KcJUwOIiVF-cXSRj75l1_VARCSYYLBOY54/edit?usp=sharing	text	https://youtu.be/A2Hk8XvZvTE?si=brzRj1hxYxmg4Xda	0:22:32	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
483	STT_AM_AB0481	17	https://docs.google.com/document/d/1VbmUi9VouFOGkNu6GlbJbdFaM_ChcRhmFqhLNm-q_A8/edit?usp=sharing	text	https://youtu.be/GzEJfo4psJA?si=5Tig0pqm9mUcK8gS	0:20:22	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
484	STT_AM_AB0482	18	https://docs.google.com/document/d/1V6ASsmjLVfbjekwDQBnUKMGQxKDjHOA38pWkdM019Ds/edit?usp=sharing	text	https://youtu.be/iKtm06sVNGk?si=KtxohGgFdPn_nIZ2	0:25:41	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
485	STT_AM_AB0483	19	https://docs.google.com/document/d/1gYsJYjlDEm10IQooNLdcj3dcWVxEBB1YBcKVnU3HJHc/edit?usp=sharing	text	https://youtu.be/4kcVwVPxV68?si=Itbyownwdq8mxVIP	0:20:16	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
486	STT_AM_AB0484	20	https://docs.google.com/document/d/1GBv6Ev1KoK6jrq64SKX1fKKpo0XYEEFqrsfdEcfvUJo/edit?usp=sharing	text	https://youtu.be/TX8bJ4LKwsg?si=HyTigsVhWHKa8cEa	0:21:01	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
487	STT_AM_AB0485	21	https://docs.google.com/document/d/1HKPLj33JyzHDWk-zgkhG-tokia2GN2YzJ-wE-43HGwc/edit?usp=sharing	text	https://youtu.be/QHooakwmasQ?si=eY6-pDY_k7-FstHl	0:21:29	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
488	STT_AM_AB0486	22	https://docs.google.com/document/d/1Sd-mWKKbtMAKDwDA9IPVAcx1rL9CbuFzZTfrmHfj3QY/edit?usp=sharing	text	https://youtu.be/XI9XsKAGdXk?si=2BEGqEeqtBzGvQxj	0:22:03	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
489	STT_AM_AB0487	23	https://docs.google.com/document/d/1TLCkmjiQ3jmTWnxrbEwSMJxX1dBF-yUiLRUaO1UY9IA/edit?usp=sharing	text	https://youtu.be/b4tExfn95hM?si=gB-VB6zlU14Hzwf4	0:19:41	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
490	STT_AM_AB0488	24	https://docs.google.com/document/d/19wpUFdTFMu077HwlK2StfbQg_T3F5oXNaBA-CdIUeKI/edit?usp=sharing	text	https://youtu.be/wpoQLxNAnmo?si=VJx8Ny--1HoOHaSr	0:27:46	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
491	STT_AM_AB0489	25	https://docs.google.com/document/d/1XFIcEZ8xnOonLkHg1OI-zjIrf7yvFRMmYywNElRL71s/edit?usp=sharing	text	https://youtu.be/TEP5qDzUn8k?si=PtgjEt74vYnL1GG5	0:20:43	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
492	STT_AM_AB0490	26	https://docs.google.com/document/d/1RPuV45Jsmf_HUQ_Dx-tjmOp_1JzFwy-1G0JhEztLRq8/edit?usp=sharing	text	https://youtu.be/HTRiAJH3buQ?si=4TH4WcUHn6TeGijQ	0:20:04	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
493	STT_AM_AB0491	27	https://docs.google.com/document/d/1iSrO5OBQtWbyOKUa2xpS6zvYTu0qrNIkPahEQ5W4ff0/edit?usp=sharing	text	https://youtu.be/d3Hdjiy450A?si=QdWBsA4s8Ob07iGO	0:19:20	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
494	STT_AM_AB0492		https://docs.google.com/document/d/1LAZowGPe3KjhnBvgIgf61zKsDbBmOd-m32uhk6Ku0as/edit?usp=sharing	text	https://youtu.be/A35RYvsCB1E?si=ZyNYV5Ue0w6GvRPZ	0:12:24	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
495	STT_AM_AB0493	2	https://docs.google.com/document/d/1MXtXl_6L8bfCRyPGUtYknUGI62pEyqihNXA2_swp8Dw/edit?usp=sharing	text	https://youtu.be/xgVIUrdQxB4?si=BU2NL3f5RoGAfIA4	0:13:04	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
496	STT_AM_AB0494	3	https://docs.google.com/document/d/1hFxTppmRpU9gdi15MyN-FVdIPaWk_aq0x8WSOoPff-I/edit?usp=sharing	text	https://youtu.be/IjX8q3qQQN4?si=49joYEC8rLTN9onX	0:07:58	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
497	STT_AM_AB0495	4	https://docs.google.com/document/d/158WfBpryz_5f66-R8hUF9WlTfRiPT7z_AgS0Vj58isk/edit?usp=sharing	text	https://youtu.be/Ldtv9cinxMU?si=ZGw-ZgVzJ37e6PoR	0:07:53	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
498	STT_AM_AB0496	5	https://docs.google.com/document/d/1FlyG2Yo6YAdVbG8I_ug7RXd-W8U1a2oZOd0djs_HWJA/edit?usp=sharing	text	https://youtu.be/FdxX3mCCWPo?si=zRbTwxt08yBHEHOE	0:09:24	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
499	STT_AM_AB0497	6	https://docs.google.com/document/d/19syv_-XeX_T7XrU3C-haSL5ztxg_NyPtM70cMwJ0qRk/edit?usp=sharing	text	https://youtu.be/LXv38vmtZ_g?si=48Gqt0JmEdk9nNe2	0:08:44	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
500	STT_AM_AB0498	7	https://docs.google.com/document/d/1KQrPtcPMDKc0E2rf6061X19wfSejPjmU6FVO6iwa0WY/edit?usp=sharing	text	https://youtu.be/Lf3TOTu5F5E?si=pqWdxQ-v_z_hzzRU	0:08:01	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
501	STT_AM_AB0499	8	https://docs.google.com/document/d/1-Q0jCZAG2PpxK-DB_z9WOiPjjBsKoZo4UHYEYmo5iwI/edit?usp=sharing	text	https://youtu.be/Bhhfsce-Grw?si=4VbVY0djMrRw7YuV	0:12:34	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
502	STT_AM_AB0500	9	https://docs.google.com/document/d/1_IeaTG5UQUJGBnivk4aH-EEI6S2IOw7KolOahGnrUug/edit?usp=sharing	text	https://youtu.be/abEgU9FecpM?si=JyZgCER6Mh7CGbr_	0:12:02	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
503	STT_AM_AB0501	10	https://docs.google.com/document/d/1YorCqNHXnwXfMCawkPyTJN2HvlB58uo-M9DZxFyR-HA/edit?usp=sharing	text	https://youtu.be/0A46R3yb9T0?si=bRq5Yvmajm_56YHi	0:06:19	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
504	STT_AM_AB0502	11	https://docs.google.com/document/d/1ds_m8AN5mo8o7MzbrXks72WCbjJJMUJk9Kavhi8kIiE/edit?usp=sharing	text	https://youtu.be/wO5ELen26ks?si=sacTz9QBGX1j46ff	0:08:26	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
505	STT_AM_AB0503	12	https://docs.google.com/document/d/1jtVRePq-o3lvRUeKKdkxmksr2ausjPbOhItOebFr7ME/edit?usp=sharing	text	https://youtu.be/6wvQghejAaA?si=Om39WZ_2PPnjIDtT	0:11:49	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
506	STT_AM_AB0504	13	https://docs.google.com/document/d/1sUiOpSd9vQvJwAbSx4Fm9UUKScMlD8CQ4IRa1zBUtZk/edit?usp=sharing	text	https://youtu.be/pvl9_mia_qA?si=IUkzPDJWBsU4_pC7	0:08:19	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
507	STT_AM_AB0505	14	https://docs.google.com/document/d/1Per4uOKLQHcl6nBsRck0KKZdVC4de2MU96VRC3wsmGk/edit?usp=sharing	text	https://youtu.be/trx0RKWU0sk?si=JeigSInh9DHZIu0X	0:13:58	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
508	STT_AM_AB0506	15	https://docs.google.com/document/d/17qc4bfuv2vhLOv7R7_HCT9TDJHAwy2hj8SbclEfCR3k/edit?usp=sharing	text	https://youtu.be/HYle9EGVRQE?si=IeGIbwRtEcv-mqU-	0:06:49	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
509	STT_AM_AB0507	16	https://docs.google.com/document/d/1VYjcTq_qozXHyz7jWHtmSrRZNpoqDkAvWnwSUZECas4/edit?usp=sharing	text	https://youtu.be/PPt7hNwd0H8?si=t-XTYZ4dbrzUVbYt	0:11:12	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
510	STT_AM_AB0508	17	https://docs.google.com/document/d/1XMg3MhUCMCioH51jZyyrktSPfEGKON4UEv1YiumCAr8/edit?usp=sharing	text	https://youtu.be/SnKVIWDCUok?si=7ZoyX3ik-n2uhGkd	0:06:48	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
511	STT_AM_AB0509	18	https://docs.google.com/document/d/1jSPHkvB4ay2-V8Cb5y2Rxzp2i2uxn8xucp5TSg1riYA/edit?usp=sharing	text	https://youtu.be/GqsWstFgwnM?si=JkTtQ_1Lo59F527M	0:13:26	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
512	STT_AM_AB0510	19	https://docs.google.com/document/d/1kwV2C-DBQrkCRJWXFDokOkIQsj44k3S1lbtEAsnLtxk/edit?usp=sharing	text	https://youtu.be/A9oMvSdso8k?si=_EVMNutmk8e6Cm8b	0:08:42	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
513	STT_AM_AB0511	20	https://docs.google.com/document/d/1bpOstyygq0tvdacaC7v-GKRTUSODECB0jhdL6DXTOfQ/edit?usp=sharing	text	https://youtu.be/WkhaadXn-As?si=D3lAR5dljffBCigT	0:08:30	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
514	STT_AM_AB0512	21	https://docs.google.com/document/d/1fRK-ioh_3_NDNax4pSfrKI4W7UjnmkEan_8GvyS5DRg/edit?usp=sharing	text	https://youtu.be/VT0ZKWe-BJI?si=aZ_ypa0DPlbtoQhu	0:07:40	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
515	STT_AM_AB0513	22	https://docs.google.com/document/d/1jgaV-PMJBXRUQPdScpDwIPd5FaLofGAhBsq9viDhgho/edit?usp=sharing	text	https://youtu.be/MDtg0MYE1Uk?si=-0bEuMjsrPlrfjDQ	0:07:40	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
516	STT_AM_AB0514	23	https://docs.google.com/document/d/1MrZbkm0bkW9P2me0nqQxg3AObMhQVow4jsOBjjTeJc4/edit?usp=sharing	text	https://youtu.be/6QiOn2p4yHI?si=2aihQHJqDJc2yQSc	0:14:23	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
517	STT_AM_AB0515	24	https://docs.google.com/document/d/1_tbDt-2qpyjbpy-sfQiYKM9mAtyU1qdyBL7N_kaWtcc/edit?usp=sharing	text	https://youtu.be/hYSMAPYPlGA?si=wEV_ejV7bal5k-kS	0:09:49	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
518	STT_AM_AB0516	25	https://docs.google.com/document/d/1jc7ZHnGgcTtVnS8IEhEuUiHYm1w3UL-jh9lYPmqKUEE/edit?usp=sharing	text	https://youtu.be/O92hwZJB6Rs?si=BjYGl-gjbHAwlFGI	0:11:45	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
519	STT_AM_AB0517		https://docs.google.com/document/d/1qzpMVnuvcBF2n2mzfUR-iNBC7lMRjE6k81KaAvwb9fI/edit?usp=sharing	text	https://youtu.be/_2v_kDaFj3Y?si=X6g4lWna5N2wEqgM	0:24:54	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
520	STT_AM_AB0518	2	https://docs.google.com/document/d/1jqWoM4qYjffJ5_-fa0btCwI0U5aIubQkLswIfgN9h7Q/edit?usp=sharing	text	https://youtu.be/0T_AkQyYFqU?si=yay09jCmqYGC206E	0:25:27	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
521	STT_AM_AB0519	3	https://docs.google.com/document/d/1VTTNrAxDwfr1Gjv8BgeTas_vXHmM8ilY42KngaMKuJw/edit?usp=sharing	text	https://youtu.be/ZGxPMfoxrEI?si=lC6N2KQZho9oWcUI	0:25:20	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
522	STT_AM_AB0520	4	https://docs.google.com/document/d/15alEQ9pOAWpHmJjkd3phkCJuYRKy4RwD5SWJ7VsltfI/edit?usp=sharing	text	https://youtu.be/W1mO_HQk7SI?si=5nfEgCgCIPaFZDdJ	0:24:09	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
523	STT_AM_AB0521	5	https://docs.google.com/document/d/1yEkS-q7-HQIYr4VdlFClFR9CId7fnMoCn0VnczA5Jgw/edit?usp=sharing	text	https://youtu.be/u4m5YbQVdcE?si=rUX_ewbi9VuM_oCv	0:36:59	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
524	STT_AM_AB0522	6	https://docs.google.com/document/d/1yRxrFc2rLBKfX46Rzx_3CMRxC6xqBI1zrhbsulwQgHM/edit?usp=sharing	text	https://youtu.be/aBr0oaC6pqs?si=__TFlSy5gf1a2smH	0:46:28	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
525	STT_AM_AB0523	7	https://docs.google.com/document/d/1IUuwUhA2V879cq9OokQqdukg2euJtoGbLlUFV-ovOMA/edit?usp=sharing	text	https://youtu.be/wuQqAw_KLsc?si=5Q80RXocXqE4jh1G	0:26:06	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
526	STT_AM_AB0524	8	https://docs.google.com/document/d/1m41_ppFq-2oqNY7px90Unup0uf8oyRTGPEBuUaze3JE/edit?usp=sharing	text	https://youtu.be/9zbCNsBfE6Y?si=lutB7JO4YktulBEp	0:38:44	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
527	STT_AM_AB0525	9	https://docs.google.com/document/d/1D9LefJD2J3RusTJzJzSJVGwZQpw3ySkGz2jGDGpItCs/edit?usp=sharing	text	https://youtu.be/KcsQNEyCyas?si=SecSRsEn7_pv0z-l	0:28:33	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
528	STT_AM_AB0526	10	https://docs.google.com/document/d/1ZXTBbeMZfvs6Oo5QD-ZoPox-JXTBOCkHP2S1RzgxabM/edit?usp=sharing	text	https://youtu.be/UsdDRwDEk38?si=zTVI8zkPXHkzrHSE	0:17:58	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
529	STT_AM_AB0527	11	https://docs.google.com/document/d/1qFIVWGOBu-zv6n85G8kXrOjk_1ooHuuGyDKDMq5X2-8/edit?usp=sharing	text	https://youtu.be/kmRBBeqtcHI?si=lsZFmkSGEXzKK_sG	0:23:33	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
530	STT_AM_AB0528	12	https://docs.google.com/document/d/13RBCJsH2NRiSl2Rnk8Op5zAsZeq0Drhuhm5pax2Ow0I/edit?usp=sharing	text	https://youtu.be/AUqbsNdG7ZA?si=YcogTZmExeSIrsYh	0:32:23	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
531	STT_AM_AB0529	13	https://docs.google.com/document/d/1tZOsIlNS8n0u3GL_qQzTlzLmU_cwUnal0rYhwMkNnLw/edit?usp=sharing	text	https://youtu.be/dvEEvg26ADM?si=TEoHUS5LeoV8-Ar0	0:22:10	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
532	STT_AM_AB0530	14	https://docs.google.com/document/d/1QXbJNB1iqyjuJoDUDge21CVlE16rGT-WO97foa71H0M/edit?usp=sharing	text	https://youtu.be/inVgdSUKfIg?si=KkIlbY4hfl9orcym	0:13:12	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
533	STT_AM_AB0531	15	https://docs.google.com/document/d/18FEL_ZMCNSrBbP_Y7PP0J2N71ODzCzON62MU8_FivFs/edit?usp=sharing	text	https://youtu.be/UF5kMeXmeck?si=0JlTfrLggnUGyFIO	0:16:22	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
534	STT_AM_AB0532	16	https://docs.google.com/document/d/1BmQUYKJXEjOHyoFnFNVSKZfgKG9pcMYv_bZBDkoUnw8/edit?usp=sharing	text	https://youtu.be/sTl-V4pfIYY?si=9wl_3y9tuuie8Ww-	0:15:58	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
535	STT_AM_AB0533	17	https://docs.google.com/document/d/1Qyv6nHJRRSA3eSP_M8ln7lc5QL9BsD6vBLYjGCkXlcs/edit?usp=sharing	text	https://youtu.be/3Rft_hSbTmA?si=wgn1vBziJnaUUPXr	0:15:10	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
536	STT_AM_AB0534	18	https://docs.google.com/document/d/1WkgMJPba6oT5jUuh0AfJjqr0uGTRtKWUEjIPlvbJoCY/edit?usp=sharing	text	https://youtu.be/ESP-7WiOjOA?si=xmqe3939Z2JIHPj6	0:08:58	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded	སྒྲ་ཐག་འདི་ལ་སྐར་མ4:27ཙམ་ལས་མི་འདུག							
537	STT_AM_AB0535	19	https://docs.google.com/document/d/1j-JEzkBGZK0tGPMdxRX0I9QTFSGRWk-83VxkJdhNCj8/edit?usp=sharing	text	https://youtu.be/hUBMS70O4KI?si=mDl3lo5Z7Gy2XKNk	0:53:09	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
538	STT_AM_AB0536	20	https://docs.google.com/document/d/1GC6Vxdi7e7jtbmOx9siQT2Ld8_XSTV8_zjZbwuOdPMs/edit?usp=sharing	text	https://youtu.be/4N9-MUtAsgc?si=DFaIu0bQ76oStevO	0:38:39	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
539	STT_AM_AB0537	21	https://docs.google.com/document/d/1NJCSS4mKM6mP_aO0_9rLyxRoIjsKfhqkctAw4Mk7iEo/edit?usp=sharing	text	https://youtu.be/MV6c9aDXZpY?si=oq0IE0jKuN4PfZ-2	0:38:09	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
540	STT_AM_AB0538		https://docs.google.com/document/d/11Dk4jmIZpnoE2sLwQpGGMB6AvJyyey4p7Ncxi75KOzg/edit?usp=sharing	text	https://youtu.be/cTtnuSzYRK8?si=4yaJp7JdE7jLq1_N	0:46:04	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
541	STT_AM_AB0539	2	https://docs.google.com/document/d/1Mvl--q59rkpsBYCNIux3AItesuuSGiH-ZBaFqU5vLc0/edit?usp=sharing	text	https://youtu.be/9qp2LT_leRc?si=8GUGxXiCU2EWwkSJ	0:33:11	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
542	STT_AM_AB0540	3	https://docs.google.com/document/d/1dYH-coPYJES7duDAVn-3QrAoDyIiEyrmCTLHbCH__yE/edit?usp=sharing	text	https://youtu.be/kcfa7TmQzv4?si=NDT0poExa4h2Alxi	0:24:40	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
543	STT_AM_AB0541	4	https://docs.google.com/document/d/13G8XYRcUvwWCjeANdq3I7pfm_Qv1oKBkwA9TBFC4aP8/edit?usp=sharing	text	https://youtu.be/qkTjxrLw3TE?si=bgKEi9-a_6liIOzc	0:25:14	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
544	STT_AM_AB0542	5	https://docs.google.com/document/d/1v6aszW6hEYHSG8cBoE2-1f4vcAJ3tlETlrPWoiptkoM/edit?usp=sharing	text	https://youtu.be/DMdf36eD7w0?si=gg--JQisaMGyJ08j	0:42:42	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
545	STT_AM_AB0543	6	https://docs.google.com/document/d/1YZAxRLENRNL4DVWVMSsdsbTnSPmsxEBGoW-K8IvZ6Gw/edit?usp=sharing	text	https://youtu.be/jnzB4aIFYQk?si=03SbDF4b1Ks8GsJC	0:44:09	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
546	STT_AM_AB0544	7	https://docs.google.com/document/d/16lZyjUpPEeaOhyrUs7EJs_WUfPZwb5T1O_NbMo21ni4/edit?usp=sharing	text	https://youtu.be/XlM_sbywcS4?si=aSXCrBH3Jws6taHo	0:28:52	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
547	STT_AM_AB0545	8	https://docs.google.com/document/d/1l8VywbitXgv6-ur8gA9JSuYLcfj5Saju3-XKLozMdSk/edit?usp=sharing	text	https://youtu.be/6BBO1d1hZfs?si=WGJK_063AhTE6KXn	0:43:18	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
548	STT_AM_AB0546	9	https://docs.google.com/document/d/1fqQViaJCLh2182Xa8ppr_7bMKmywLGW7FVVXjES4aeE/edit?usp=sharing	text	https://youtu.be/Jdmj2kAt-50?si=aykREAlczAB8W2fZ	0:22:04	Youtube	MV	MP4	False	Very goog	AM_005				group A	Uploaded								
549	STT_AM_AB0547		https://docs.google.com/document/d/1ZVgxrMGp71Ny2iJdp60u1LqEPqRIqeOYOYmfxp-qf-0/edit?usp=sharing	text	https://youtu.be/wjs2NEcyzVM?si=Uc3UWvg5XW5ZrZga	0:23:34	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
550	STT_AM_AB0548	2	https://docs.google.com/document/d/1RZ9Zma2yXq9PBfkwx_wb5FnBEuiDDE3LtJ-OPESs1qY/edit?usp=sharing	text	https://youtu.be/35T5YqD5mY0?si=6_ZpoSxJ2iNgxZ16	0:25:42	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
551	STT_AM_AB0549	3	https://docs.google.com/document/d/19n2-uz9Ej6z8f-m3PQdqannDtT58qL-cKj87ZTowHNU/edit?usp=sharing	text	https://youtu.be/JaHo8rgN8dk?si=5V8IQl7O6AVnvqGc	0:19:59	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
552	STT_AM_AB0550	4	https://docs.google.com/document/d/1WwH-yl7yNp0F5cMoqChnXUTvKFpUNd269PRTlDeGOkc/edit?usp=sharing	text	https://youtu.be/E0_owb0gHfc?si=lxamQxYxfvdyDDtW	0:29:56	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
553	STT_AM_AB0551	5	https://docs.google.com/document/d/1MbIUmagZ0vAnutXeZRILbFOeqvvsjv0CxEkXylZSt_c/edit?usp=sharing	text	https://youtu.be/NxnasXgVuRI?si=mO9LJT0s7A5ivBcB	0:29:59	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
554	STT_AM_AB0552	6	https://docs.google.com/document/d/19qsOJXE3yKUkIrk0GSTbg0W5_-FVX6dHMhjA7FcFUG0/edit?usp=sharing	text	https://youtu.be/kYnmTYO7p1g?si=n0gY6xduKsU1tTD7	0:27:18	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
555	STT_AM_AB0553	7	https://docs.google.com/document/d/1-Qm8T3u-iph2MXOyfM1KgWoPC0KkkXtYyDEBD_3ggQI/edit?usp=sharing	text	https://youtu.be/1QSKBAKz_O0?si=dThTPSSYQvCKWPsL	0:26:51	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
556	STT_AM_AB0554	8	https://docs.google.com/document/d/1iTQKUeOB4N8UxsdcmXH-AvUiBqqEEV0FvWyfN1vqfpc/edit?usp=sharing	text	https://youtu.be/yUafFZ6OT2k?si=1orf5FpN1MEqkjhQ	0:27:55	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
557	STT_AM_AB0555	9	https://docs.google.com/document/d/14_uufet6QBFBgd_fnvK_YiIp7cRR_9OZdtyBXfX2O7U/edit?usp=sharing	text	https://youtu.be/3yRxRAuNLn4?si=sw116SU0Xwt7RZIk	0:25:25	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
558	STT_AM_AB0556	10	https://docs.google.com/document/d/1-xKfefvXykVR5cSoCpNSoUkOZ8flwXWKbKE7FSr7jyM/edit?usp=sharing	text	https://youtu.be/-1BPDfT0-Wc?si=06u293WSztZsl-MG	0:27:21	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
559	STT_AM_AB0557	11	https://docs.google.com/document/d/1YV8xm365_cbkS-dygNfqOs9F7JKQ5dzSrR5w8TsY1WQ/edit?usp=sharing	text	https://youtu.be/xhdlID39mrc?si=fAivTFHEyQ6a4A5V	0:26:52	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
560	STT_AM_AB0558	12	https://docs.google.com/document/d/1MBxoxkO8LHe_s9HYuzQlskxMT3ovM52lTwwQkfeoYvo/edit?usp=sharing	text	https://youtu.be/sruFjUqKvAE?si=I_bBJTMuQln4k9wS	0:27:17	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
